,Release,Currency,Symbol,Programming language of implementation,Notes,Date,Close,Market Cap
14865,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-11-06,5.73,5156063472.0
14866,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-11-05,5.47,4955366428.0
14867,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-11-04,5.45,4938410582.0
14868,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-11-03,5.31,4816321240.0
14869,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-11-02,5.36,4853450102.0
14870,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-11-01,5.28,4782246423.0
14871,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-31,5.2,4709103380.0
14872,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-30,5.14,4654302737.0
14873,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-29,5.15,4663727687.0
14874,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-28,5.43,4916588199.0
14875,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-27,5.38,4877166537.0
14876,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-26,5.39,4881788387.0
14877,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-25,5.37,4870061575.0
14878,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-24,5.38,4875480921.0
14879,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-23,5.42,4910679481.0
14880,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-22,5.38,4878326530.0
14881,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-21,5.42,4914612585.0
14882,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-20,5.37,4868702207.0
14883,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-19,5.33,4833666771.0
14884,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-18,5.35,4852616357.0
14885,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-17,5.41,4904535139.0
14886,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-16,5.44,4927245642.0
14887,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-15,5.47,4958094226.0
14888,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-14,5.17,4682831334.0
14889,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-13,5.25,4761330286.0
14890,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-12,5.18,4693941899.0
14891,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-11,5.08,4601251148.0
14892,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-10,5.88,5328630667.0
14893,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-09,5.91,5355691146.0
14894,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-08,5.91,5359035191.0
14895,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-07,5.76,5219174382.0
14896,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-06,5.73,5192168277.0
14897,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-05,5.81,5266489439.0
14898,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-04,5.78,5235749605.0
14899,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-03,5.62,5091384758.0
14900,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-02,5.65,5117140244.0
14901,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-10-01,5.74,5198765742.0
14902,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-30,5.72,5182997077.0
14903,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-29,5.76,5223714670.0
14904,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-28,5.77,5229070578.0
14905,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-27,5.82,5270785041.0
14906,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-26,5.56,5034191628.0
14907,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-25,5.38,4877329661.0
14908,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-24,5.68,5149973504.0
14909,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-23,6.02,5456166542.0
14910,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-22,5.93,5374151359.0
14911,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-21,6.14,5566103138.0
14912,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-20,5.74,5205653205.0
14913,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-19,5.23,4738891657.0
14914,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-18,5.1,4621949787.0
14915,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-17,4.89,4430161132.0
14916,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-16,5.42,4911141666.0
14917,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-15,5.4,4894919879.0
14918,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-14,5.27,4776700203.0
14919,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-13,5.39,4882721819.0
14920,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-12,4.94,4475736199.0
14921,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-11,4.98,4516607854.0
14922,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-10,5.04,4563805100.0
14923,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-09,4.97,4502062620.0
14924,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-08,4.76,4316363933.0
14925,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-07,5.09,4617010751.0
14926,2017,EOS,EOS,"WebAssembly, Rust, C, C++",Feeless Smart contract platform for decentralized applications and decentralized autonomous corporations with a block time of 500 ms.,2018-09-06,5.24,4747555360.0
